"Date","Price","Open","High","Low","Vol.","Change %"
"05/13/2008","16.828","17.215","17.325","16.570","28.91K","-2.30%"
"05/12/2008","17.225","16.900","17.370","16.715","23.41K","1.86%"
"05/09/2008","16.910","16.945","17.135","16.530","24.94K","0.24%"
"05/08/2008","16.870","16.710","17.020","16.510","18.89K","1.05%"
"05/07/2008","16.695","16.920","16.980","16.530","23.13K","-0.98%"
"05/06/2008","16.860","16.810","17.070","16.710","19.89K","0.18%"
"05/05/2008","16.830","16.470","16.890","16.465","14.15K","2.22%"
"05/02/2008","16.465","16.260","16.585","16.125","19.84K","1.60%"
"05/01/2008","16.205","16.920","17.120","16.055","32.99K","-2.34%"
"04/30/2008","16.593","16.625","16.960","16.455","28.53K","-0.28%"
"04/29/2008","16.640","17.140","17.140","16.530","27.97K","-2.51%"
"04/28/2008","17.068","16.895","17.185","16.895","0.10K","0.97%"
"04/25/2008","16.904","16.790","16.935","16.505","0.06K","1.14%"
"04/24/2008","16.714","17.200","17.200","16.725","0.09K","-2.94%"
"04/23/2008","17.221","17.785","17.785","17.045","0.06K","-3.07%"
"04/22/2008","17.767","17.445","17.930","17.445","0.02K","2.01%"
"04/21/2008","17.417","18.020","18.020","17.410","0.02K","-2.58%"
"04/18/2008","17.878","18.355","18.355","17.585","0.02K","-2.64%"
"04/17/2008","18.362","18.365","18.750","18.255","0.02K","-0.10%"
"04/16/2008","18.380","17.870","18.550","17.870","0.02K","2.67%"
"04/15/2008","17.902","17.810","17.940","17.800","0.02K","0.34%"
"04/14/2008","17.841","17.565","17.780","17.430","0.01K","0.56%"
"04/11/2008","17.742","18.005","18.100","17.700","0.01K","-1.95%"
"04/10/2008","18.094","18.280","18.300","17.930","0.01K","-0.86%"
"04/09/2008","18.251","17.885","18.255","17.885","0.02K","2.78%"
"04/08/2008","17.758","18.060","18.060","17.640","0.01K","-2.27%"
"04/07/2008","18.171","17.985","18.200","17.850","0.01K","2.06%"
"04/04/2008","17.805","17.565","17.895","17.410","0.01K","1.57%"
"04/03/2008","17.529","17.420","17.420","17.050","0.01K","1.75%"
"04/02/2008","17.227","17.065","17.200","17.065","0.01K","1.72%"
"04/01/2008","16.935","16.935","16.935","16.790","0.00K","-2.42%"
"03/31/2008","17.355","18.130","18.130","18.130","0.00K","-3.26%"
"03/28/2008","17.940","18.470","18.590","17.670","28.13K","-3.29%"
"03/27/2008","18.550","18.480","18.685","17.975","28.95K","0.91%"
"03/26/2008","18.383","17.995","18.495","17.690","34.19K","3.28%"
"03/25/2008","17.800","17.080","18.020","16.975","33.45K","4.03%"
"03/24/2008","17.110","17.000","17.275","16.815","24.03K","1.54%"
"03/20/2008","16.850","18.405","18.430","16.725","58.91K","-8.65%"
"03/19/2008","18.445","19.755","20.170","18.220","65.62K","-7.59%"
"03/18/2008","19.960","20.250","20.510","19.550","33.66K","-1.67%"
"03/17/2008","20.300","20.780","21.440","19.800","44.71K","-1.72%"
"03/14/2008","20.655","20.655","20.975","20.320","29.50K","1.15%"
"03/13/2008","20.420","20.225","20.980","20.180","33.69K","2.13%"
"03/12/2008","19.995","19.740","20.280","19.450","31.78K","1.17%"
"03/11/2008","19.763","19.770","20.405","19.400","39.39K","-0.11%"
"03/10/2008","19.785","20.260","20.495","19.280","35.76K","-2.30%"
"03/07/2008","20.250","20.280","20.835","19.915","37.29K","0.12%"
"03/06/2008","20.225","20.930","21.325","19.905","56.50K","-2.69%"
"03/05/2008","20.785","19.910","20.970","19.480","52.96K","4.76%"
"03/04/2008","19.840","20.435","20.680","19.635","53.02K","-1.68%"
"03/03/2008","20.180","19.920","20.740","19.860","44.96K","1.33%"
"02/29/2008","19.915","19.855","20.055","19.455","36.30K","1.04%"
"02/28/2008","19.710","19.390","19.965","19.165","47.21K","2.28%"
"02/27/2008","19.271","18.925","19.515","18.925","0.15K","2.61%"
"02/26/2008","18.780","18.145","18.895","18.000","0.10K","3.51%"
"02/25/2008","18.143","18.140","18.220","18.045","0.05K","0.29%"
"02/22/2008","18.090","17.850","18.100","17.830","0.03K","0.48%"
"02/21/2008","18.004","17.915","18.145","17.880","0.20K","1.07%"
"02/20/2008","17.813","17.530","17.895","17.390","0.03K","1.44%"
"02/19/2008","17.560","17.115","17.510","17.115","0.01K","2.28%"
"02/15/2008","17.169","17.465","17.465","17.190","0.03K","-0.79%"
"02/14/2008","17.306","17.330","17.420","17.330","0.00K","-0.56%"
"02/13/2008","17.404","17.404","17.404","17.404","31.65K","0.60%"
"02/12/2008","17.301","17.240","17.295","17.240","0.00K","-1.26%"
"02/11/2008","17.522","17.350","17.600","17.350","0.01K","2.12%"
"02/08/2008","17.159","16.950","17.190","16.950","0.00K","2.00%"
"02/07/2008","16.823","16.915","16.935","16.900","0.00K","1.36%"
"02/06/2008","16.597","16.320","16.585","16.320","0.01K","1.25%"
"02/05/2008","16.392","16.645","16.645","16.520","0.00K","-2.59%"
"02/04/2008","16.827","16.740","16.825","16.645","0.01K","-0.53%"
"02/01/2008","16.916","17.335","17.340","17.335","0.01K","-0.73%"
"01/31/2008","17.041","17.041","17.041","17.041","29.42K","1.68%"
"01/30/2008","16.760","16.760","16.960","16.645","19.64K","-0.24%"
"01/29/2008","16.800","16.765","16.905","16.570","18.87K","0.30%"
"01/28/2008","16.750","16.530","16.805","16.415","22.96K","1.58%"
"01/25/2008","16.490","16.490","16.680","16.360","26.64K","0.96%"
"01/24/2008","16.333","16.120","16.525","16.005","32.46K","2.27%"
"01/23/2008","15.970","16.135","16.250","15.765","36.25K","-0.84%"
"01/22/2008","16.105","16.220","16.295","15.255","52.64K","-0.68%"
"01/18/2008","16.215","15.920","16.420","15.715","32.48K","1.28%"
"01/17/2008","16.010","15.870","16.175","15.820","25.63K","0.72%"
"01/16/2008","15.895","15.985","16.250","15.770","43.86K","-2.48%"
"01/15/2008","16.300","16.440","16.640","15.945","36.44K","-0.76%"
"01/14/2008","16.425","16.385","16.715","16.250","33.53K","0.34%"
"01/11/2008","16.370","16.270","16.415","16.050","25.71K","0.58%"
"01/10/2008","16.275","15.780","16.355","15.415","41.02K","2.75%"
"01/09/2008","15.840","15.795","16.270","15.645","36.84K","0.16%"
"01/08/2008","15.815","15.270","15.850","15.255","28.58K","3.43%"
"01/07/2008","15.290","15.400","15.480","15.200","19.49K","-1.11%"
"01/04/2008","15.462","15.455","15.570","15.240","22.54K","-0.25%"
"01/03/2008","15.500","15.350","15.535","15.165","26.04K","1.37%"
"01/02/2008","15.290","14.910","15.415","14.910","26.49K","2.48%"
"12/31/2007","14.920","14.895","15.080","14.810","10.95K","0.17%"
"12/28/2007","14.895","14.820","14.990","14.730","12.93K","0.96%"
"12/27/2007","14.754","14.900","14.900","14.740","0.01K","-0.12%"
"12/26/2007","14.771","14.771","14.771","14.771","0.00K","1.20%"
"12/24/2007","14.596","14.610","14.610","14.610","0.00K","1.19%"
"12/21/2007","14.424","14.424","14.424","14.424","12.05K","1.04%"
"12/20/2007","14.276","14.200","14.200","14.200","0.00K","0.86%"
"12/19/2007","14.154","14.154","14.154","14.154","11.89K","0.40%"
"12/18/2007","14.097","13.915","14.135","13.905","0.01K","1.33%"
"12/17/2007","13.912","13.790","13.790","13.790","0.00K","-0.02%"
"12/14/2007","13.915","14.255","14.255","13.915","0.00K","-1.79%"
"12/13/2007","14.169","14.169","14.169","14.169","33.01K","-3.98%"
"12/12/2007","14.757","14.655","14.830","14.655","0.00K","-0.27%"
"12/11/2007","14.797","14.797","14.797","14.797","15.60K","0.10%"
"12/10/2007","14.782","14.782","14.782","14.782","21.32K","2.39%"
"12/07/2007","14.437","14.437","14.437","14.437","17.01K","-0.82%"
"12/06/2007","14.557","14.550","14.550","14.550","0.00K","1.15%"
"12/05/2007","14.392","14.392","14.392","14.392","16.83K","-0.03%"
"12/04/2007","14.397","14.235","14.235","14.195","0.00K","1.80%"
"12/03/2007","14.142","14.255","14.255","14.255","0.00K","0.32%"
"11/30/2007","14.097","14.097","14.097","14.097","29.81K","-2.41%"
"11/29/2007","14.445","14.605","14.705","14.320","30.11K","0.33%"
"11/28/2007","14.397","14.310","14.570","14.245","0.02K","-1.03%"
"11/27/2007","14.547","14.665","14.665","14.380","0.07K","-2.34%"
"11/26/2007","14.895","14.935","15.025","14.720","0.19K","0.67%"
"11/23/2007","14.796","14.700","14.850","14.700","0.03K","1.83%"
"11/22/2007","14.530","14.445","14.580","14.395","27.89K","0.34%"
"11/21/2007","14.481","14.695","14.695","14.480","0.01K","-0.56%"
"11/20/2007","14.562","14.390","14.855","14.390","0.02K","2.41%"
"11/19/2007","14.220","14.600","14.600","14.225","0.01K","-2.41%"
"11/16/2007","14.571","14.740","14.755","14.530","0.03K","0.19%"
"11/15/2007","14.543","14.900","14.900","14.550","0.06K","-3.87%"
"11/14/2007","15.128","14.860","15.000","14.860","0.01K","3.10%"
"11/13/2007","14.673","14.940","14.940","14.700","0.03K","-1.03%"
"11/12/2007","14.825","14.940","14.940","14.630","0.05K","-5.03%"
"11/09/2007","15.611","15.665","15.665","15.530","0.02K","0.19%"
"11/08/2007","15.581","15.155","15.765","15.155","0.28K","1.23%"
"11/07/2007","15.391","16.070","16.070","15.415","0.29K","-0.35%"
"11/06/2007","15.445","15.130","15.520","15.130","0.11K","4.02%"
"11/05/2007","14.848","14.605","14.720","14.605","0.09K","1.30%"
"11/02/2007","14.658","14.270","14.540","14.270","0.09K","1.93%"
"11/01/2007","14.381","14.381","14.381","14.381","39.82K","-0.78%"
"10/31/2007","14.494","14.494","14.494","14.494","24.08K","0.76%"
"10/30/2007","14.384","14.384","14.384","14.384","24.43K","-0.32%"
"10/29/2007","14.430","14.305","14.590","14.290","29.96K","1.05%"
"10/26/2007","14.280","13.955","14.320","13.950","27.67K","2.70%"
"10/25/2007","13.905","13.645","14.095","13.615","31.58K","2.32%"
"10/24/2007","13.590","13.660","13.685","13.450","18.30K","-0.44%"
"10/23/2007","13.650","13.505","13.720","13.505","14.22K","0.70%"
"10/22/2007","13.555","13.640","13.670","13.325","23.28K","-0.59%"
"10/19/2007","13.635","13.885","13.995","13.365","35.30K","-1.22%"
"10/18/2007","13.803","13.735","13.900","13.695","18.31K","0.39%"
"10/17/2007","13.750","13.695","13.915","13.610","25.01K","0.67%"
"10/16/2007","13.658","13.880","14.090","13.600","31.03K","-1.42%"
"10/15/2007","13.855","13.915","14.120","13.830","22.04K","-0.35%"
"10/12/2007","13.903","13.865","13.995","13.795","15.37K","-0.59%"
"10/11/2007","13.985","13.675","14.030","13.650","23.47K","2.32%"
"10/10/2007","13.668","13.610","13.790","13.585","14.21K","0.63%"
"10/09/2007","13.583","13.345","13.685","13.250","22.09K","1.67%"
"10/08/2007","13.360","13.520","13.545","13.325","9.98K","-0.96%"
"10/05/2007","13.490","13.490","13.630","13.310","22.95K","-0.07%"
"10/04/2007","13.500","13.430","13.530","13.150","23.61K","0.22%"
"10/03/2007","13.470","13.455","13.595","13.350","18.88K","0.15%"
"10/02/2007","13.450","13.850","13.860","13.180","34.17K","-2.92%"
"10/01/2007","13.855","13.935","13.990","13.760","16.36K","-0.47%"
"09/28/2007","13.920","13.670","14.000","13.625","27.23K","2.02%"
"09/27/2007","13.645","13.520","13.730","13.480","15.75K","1.23%"
"09/26/2007","13.479","13.560","13.560","13.440","0.00K","-0.55%"
"09/25/2007","13.554","13.554","13.554","13.554","23.28K","-0.15%"
"09/24/2007","13.574","13.575","13.685","13.575","0.01K","0.15%"
"09/21/2007","13.554","13.600","13.600","13.600","0.00K","1.12%"
"09/20/2007","13.404","13.404","13.404","13.404","39.73K","2.80%"
"09/19/2007","13.039","13.039","13.039","13.039","21.59K","1.41%"
"09/18/2007","12.858","13.005","13.050","13.005","0.00K","0.19%"
"09/17/2007","12.833","12.785","12.795","12.785","0.00K","1.54%"
"09/14/2007","12.638","12.638","12.638","12.638","19.94K","0.19%"
"09/13/2007","12.614","12.614","12.614","12.614","19.81K","-0.89%"
"09/12/2007","12.727","12.695","12.705","12.695","0.00K","-0.33%"
"09/11/2007","12.769","12.780","12.790","12.780","0.00K","1.07%"
"09/10/2007","12.634","12.634","12.634","12.634","18.34K","-0.47%"
"09/07/2007","12.694","12.655","12.655","12.645","0.00K","1.82%"
"09/06/2007","12.467","12.467","12.467","12.467","0.00K","1.45%"
"09/05/2007","12.289","12.289","12.289","12.289","13.14K","-0.74%"
"09/04/2007","12.380","12.400","12.400","12.400","0.00K","0.81%"
"09/03/2007","12.280","12.260","12.360","12.200","15.10K","0.97%"
"08/31/2007","12.162","12.162","12.162","12.162","20.62K","1.69%"
"08/30/2007","11.960","12.075","12.075","11.890","20.62K","0.56%"
"08/29/2007","11.893","11.820","11.955","11.820","0.02K","0.68%"
"08/28/2007","11.813","11.813","11.813","11.813","26.73K","0.00%"
"08/27/2007","11.813","11.950","11.950","11.800","0.02K","-1.46%"
"08/24/2007","11.988","11.775","12.040","11.770","0.01K","2.55%"
"08/23/2007","11.690","11.680","11.760","11.680","0.05K","0.65%"
"08/22/2007","11.615","11.640","11.650","11.640","0.01K","0.48%"
"08/21/2007","11.560","11.830","11.830","11.560","0.01K","-1.91%"
"08/20/2007","11.785","11.880","11.880","11.880","0.00K","-0.57%"
"08/17/2007","11.852","11.852","11.852","11.852","0.00K","2.67%"
"08/16/2007","11.544","11.905","11.905","11.325","0.01K","-8.45%"
"08/15/2007","12.610","12.525","12.775","12.470","0.01K","-1.52%"
"08/14/2007","12.805","12.885","12.885","12.790","0.00K","-0.83%"
"08/13/2007","12.912","12.885","12.910","12.885","0.01K","-0.12%"
"08/10/2007","12.927","12.770","12.980","12.770","0.01K","1.30%"
"08/09/2007","12.761","12.850","12.850","12.705","0.01K","-3.52%"
"08/08/2007","13.226","13.226","13.226","13.226","18.66K","0.58%"
"08/07/2007","13.150","13.150","13.150","13.150","19.16K","0.47%"
"08/06/2007","13.088","13.088","13.088","13.088","15.58K","-0.95%"
"08/03/2007","13.213","13.230","13.255","13.230","0.00K","1.25%"
"08/02/2007","13.050","13.050","13.050","13.050","10.81K","0.31%"
"08/01/2007","13.010","13.010","13.010","13.010","23.22K","-0.47%"
"07/31/2007","13.072","13.072","13.072","13.072","16.21K","-0.05%"
"07/30/2007","13.079","12.870","13.130","12.870","1.72K","2.86%"
"07/27/2007","12.715","12.880","13.005","12.650","21.31K","-1.81%"
"07/26/2007","12.950","13.180","13.235","12.755","38.26K","-1.52%"
"07/25/2007","13.150","13.325","13.355","13.105","18.08K","-2.18%"
"07/24/2007","13.443","13.330","13.590","13.265","18.10K","0.85%"
"07/23/2007","13.330","13.400","13.480","13.310","11.75K","-0.54%"
"07/20/2007","13.403","13.335","13.500","13.300","16.86K","0.21%"
"07/19/2007","13.375","13.285","13.400","13.245","14.51K","0.64%"
"07/18/2007","13.290","12.990","13.350","12.965","22.96K","2.09%"
"07/17/2007","13.018","13.030","13.140","12.925","11.92K","-0.36%"
"07/16/2007","13.065","13.110","13.175","13.015","9.56K","-0.34%"
"07/13/2007","13.110","13.180","13.235","13.075","13.23K","-0.53%"
"07/12/2007","13.180","12.990","13.225","12.955","19.89K","1.58%"
"07/11/2007","12.975","12.985","13.090","12.915","15.16K","0.00%"
"07/10/2007","12.975","12.800","13.085","12.790","17.06K","1.21%"
"07/09/2007","12.820","12.790","12.965","12.765","14.69K","0.49%"
"07/06/2007","12.757","12.570","12.865","12.420","21.20K","1.41%"
"07/05/2007","12.580","12.715","12.780","12.495","13.88K","-1.37%"
"07/04/2007","12.755","12.715","12.780","12.680","12.59K","0.55%"
"07/03/2007","12.685","12.735","12.785","12.560","12.59K","-0.43%"
"07/02/2007","12.740","12.510","12.765","12.510","15.79K","2.14%"
"06/29/2007","12.473","12.580","12.675","12.355","16.75K","-0.26%"
"06/28/2007","12.505","12.415","12.590","12.385","28.76K","1.94%"
"06/27/2007","12.267","12.220","12.360","12.220","0.04K","-0.53%"
"06/26/2007","12.332","12.925","12.925","12.250","0.04K","-4.68%"
"06/25/2007","12.937","13.135","13.135","12.910","0.01K","-1.09%"
"06/22/2007","13.080","13.190","13.260","13.135","0.02K","-0.53%"
"06/21/2007","13.150","13.275","13.275","13.050","0.02K","-1.20%"
"06/20/2007","13.310","13.310","13.310","13.310","19.34K","-0.57%"
"06/19/2007","13.386","13.315","13.415","13.280","0.01K","0.68%"
"06/18/2007","13.296","13.360","13.360","13.360","0.00K","-0.18%"
"06/15/2007","13.320","13.150","13.325","13.150","0.02K","0.72%"
"06/14/2007","13.225","13.150","13.150","13.150","0.01K","0.81%"
"06/13/2007","13.119","13.119","13.119","13.119","26.37K","-0.24%"
"06/12/2007","13.150","13.150","13.150","13.150","18.87K","-1.41%"
"06/11/2007","13.338","13.340","13.340","13.335","0.00K","1.79%"
"06/08/2007","13.104","13.545","13.545","13.090","0.00K","-3.26%"
"06/07/2007","13.546","13.546","13.546","13.546","28.72K","-1.73%"
"06/06/2007","13.785","13.750","13.750","13.750","0.00K","-0.69%"
"06/05/2007","13.881","13.881","13.881","13.881","15.95K","0.49%"
"06/04/2007","13.813","13.795","13.900","13.795","0.01K","0.04%"
"06/01/2007","13.808","13.685","13.685","13.665","0.00K","1.99%"
"05/31/2007","13.538","13.538","13.538","13.538","22.93K","2.41%"
"05/30/2007","13.220","13.200","13.250","13.085","12.70K","-0.02%"
"05/29/2007","13.223","12.990","13.340","12.955","21.87K","1.72%"
"05/25/2007","13.000","12.895","13.035","12.895","7.39K","0.62%"
"05/24/2007","12.920","13.100","13.150","12.835","16.68K","-1.41%"
"05/23/2007","13.105","13.010","13.200","12.955","13.19K","0.89%"
"05/22/2007","12.990","13.130","13.200","12.980","11.55K","-1.07%"
"05/21/2007","13.130","13.015","13.175","12.900","13.99K","0.98%"
"05/18/2007","13.003","12.910","13.080","12.840","17.91K","0.93%"
"05/17/2007","12.883","12.990","13.015","12.760","21.81K","-0.36%"
"05/16/2007","12.930","13.300","13.300","12.880","20.97K","-2.89%"
"05/15/2007","13.315","13.230","13.360","13.080","15.10K","0.60%"
"05/14/2007","13.235","13.310","13.345","13.125","13.05K","-0.53%"
"05/11/2007","13.305","13.105","13.400","13.025","20.21K","1.26%"
"05/10/2007","13.140","13.495","13.500","13.090","25.96K","-2.45%"
"05/09/2007","13.470","13.590","13.620","13.285","18.18K","-0.96%"
"05/08/2007","13.600","13.620","13.665","13.405","17.87K","-0.29%"
"05/07/2007","13.640","13.550","13.695","13.540","7.28K","0.81%"
"05/04/2007","13.530","13.520","13.705","13.455","16.39K","0.15%"
"05/03/2007","13.510","13.330","13.560","13.300","18.19K","1.31%"
"05/02/2007","13.335","13.385","13.480","13.130","21.85K","-0.26%"
"05/01/2007","13.370","13.515","13.585","13.205","25.42K","-1.51%"
"04/30/2007","13.575","13.665","13.685","13.485","13.30K","0.00%"
"04/27/2007","13.575","13.455","13.690","13.365","26.68K","1.42%"
"04/26/2007","13.385","13.910","13.910","13.270","0.17K","-3.20%"
"04/25/2007","13.827","13.840","13.950","13.840","0.02K","-0.09%"
"04/24/2007","13.839","14.100","14.100","13.810","0.05K","-1.90%"
"04/23/2007","14.107","13.955","13.970","13.945","0.01K","0.68%"
"04/20/2007","14.012","14.000","14.035","14.000","0.01K","1.60%"
"04/19/2007","13.792","13.875","13.880","13.875","0.02K","-1.72%"
"04/18/2007","14.034","14.034","14.034","14.034","0.02K","-0.33%"
"04/17/2007","14.081","14.215","14.215","14.020","0.03K","-0.42%"
"04/16/2007","14.141","13.970","14.150","13.970","0.01K","-0.07%"
"04/13/2007","14.151","14.151","14.151","14.151","21.02K","1.69%"
"04/12/2007","13.916","13.916","13.916","13.916","23.29K","-0.25%"
"04/11/2007","13.951","13.905","13.950","13.905","0.01K","-0.29%"
"04/10/2007","13.991","13.825","14.010","13.825","0.02K","0.87%"
"04/09/2007","13.871","13.945","13.945","13.850","0.02K","0.51%"
"04/05/2007","13.801","13.801","13.801","13.801","15.57K","0.88%"
"04/04/2007","13.681","13.505","13.730","13.490","0.01K","1.43%"
"04/03/2007","13.488","13.488","13.488","13.488","18.93K","0.60%"
"04/02/2007","13.408","13.408","13.408","13.408","25.69K","-0.75%"
"03/30/2007","13.510","13.410","13.540","13.410","0.00K","0.32%"
"03/29/2007","13.467","13.555","13.555","13.305","1.50K","0.09%"
"03/28/2007","13.455","13.365","13.545","13.330","17.53K","1.32%"
"03/27/2007","13.280","13.425","13.480","13.230","12.55K","-0.97%"
"03/26/2007","13.410","13.230","13.460","13.230","11.95K","1.38%"
